13390	ヒストグラム 色 ゴールデン ロッド セット する	plt.hist(データ列, color='goldenrod')
13391	リスト ビン 数 ビニング し ラベル つける	pd.cut(aList, n, labels=names)
13392	配列 リスト 散布 図 描き マーカー 星 設定 する	plt.plot(xdata, ydata, marker='*')
13393	線 グラフ 描画 し その 色 白 設定 する	plt.plot(データ列, データ列2, color='white')
13394	減少 さ せる	n -= n2
13395	英数字 文字 列 内 ある	any(c.isalnum() for c in s)
13396	辞書 順 文字 列 文字 列 後 調べる	s > s2
13397	文字 列 リスト 区切り 連結 する	sep.join(aStringList)
13398	データ フレーム カラム 名前 一 度 文字 列 文字 列 置換 する	df.columns = [str(x).replace(s, s2) for x in df.columns]
13399	オプション ターコイズ 色 使用 する	color = 'turquoise'
13400	文字 列 印字 できる 調べる	s.isprintable()
13401	最大 値 最小 値 範囲 一様 な 乱数 発生 さ せる	random.uniform(最小値, 最大値)
13402	カラー バー 水平 付ける	plt.colorbar(orientation='horizontal')
13403	配列 リスト 散布 図 淡い 色 重 見やすく 描画 する	plt.plot(xdata, ydata, c='muted', alpha=0.5)
13404	最大 長 指定 し 両端 キュー	collections.deque(maxlen=n)
13405	オプション ターコイズ 色 使う	color = 'turquoise'
13406	暗い グラフ 線 幅 指定 する	plt.plot(xdata, ydata, linestyle='dark', linewidth=n)
13407	多い 順 カウンタ 列挙 する	aCounter.most_common()
13408	配列 配列 折れ線 描い 色 文字 列 指定 する	plt.plot(xdata, ydata, color=s)
13409	データ フレーム カラム 標本 標準 偏差	df[col].std()
13410	両端 キュー 中 要素 インデックス	deq.index(element)
13411	キー マッピング ある	key in aDict
13412	折れ線 グラフ 青い マーカー 描画 する	plt.plot(データ列, データ列2, marker='^', markerfacecolor='b')
13413	オプション エン コーディング 文字 列 示す エン コーディング 設定 する	encoding = s
13414	散布 図 赤色 バツ マーカー 使う	plt.plot(xdata, ydata, marker='x', c='r')
13415	リスト 暗い 色 ヒストグラム 描画 する	plt.hist(xdata, color='dark')
13416	データ フレーム 中 列 重複 ある 見る	df.duplicated(subset=column)
13417	次元 リスト 転置 行列 計算 する	[list(x) for x in list(zip(*aList))]
13418	直後 値 データ フレーム カラム 補う	df[col].fillna(method='bfill')
13419	ボックス チャート 並べる	plt.boxplot([データ列, データ列2])
13420	数字 全て 見る	string.digits
13421	ホワイトスモーク ヒストグラム 色 変更 する	plt.hist(データ列, color='whitesmoke')
13422	現在 何 年 知る	datetime.datetime.today().year
13423	オプション グラフ 色 バイオレット する	color = 'violet'
13424	ビット 和	n | n2
13425	オプション グラフ 色 アクア 変更 する	color = 'aqua'
13426	折れ線 グラフ 緑色 星 マーカー 描画 する	plt.plot(データ列, データ列2, marker='*', markerfacecolor='g')
13427	青色 色 差別 ない 描画 する	plt.plot(xdata, ydata, linestyle='colorblind', color='b')
13428	淡い 色 マーカー 散布 図 描く	plt.plot(xdata, ydata, c='muted')
13429	ヒストグラム 描画 し 色 ドジャーブルー 設定 する	plt.hist(データ列, color='dodgerblue')
13430	データ 列 データ 列 散布 図 カラー コード マーカー 描く	plt.plot(xdata, ydata, marker='^', c=rgb)
13431	列 中 文字 列 文字 列 ある 調べる	ds.isin([value, value2])
13432	データ フレーム 列 中 日付 データ 存在 する 調べる	df[col].isin([value, value2])
13433	オー キッド 色 ヒストグラム 描画 する	plt.hist(データ列, color='orchid')
13434	サーモン 色 ヒストグラム 描画 する	plt.hist(データ列, color='salmon')
13435	データ フレーム リスト 列 欠損 値 直前 値 変更 する	df[aList].fillna(method='ffill')
13436	グラフ 色 差別 なく する	sns.set(pallete='colorblind')
13437	オプション 色 使用 する	color = 'darkslategrey'
13438	黒色 左 三 角 マーカー 配列 リスト 散布 図 描く	plt.plot(xdata, ydata, marker='<', c='k')
13439	全 要素 初期 化 さ れ た 複素数 型 行列	np.zeros(行数, 列数, dtype=bool)
13440	ヒストグラム 一 点 鎖線 描画 する	plt.hist(データ列, linestyle='dashbot')
13441	全 要素 初期 値 行列	np.full((行数, 列数), 初期値, dtype=np.int)
13442	左 シフト する	n << n2
13443	ファイル 読み込み ストリーム 使う	open(filepath)
13444	日付 時刻 データ 月曜日 どう 調べる	aDatetime.weekday() == 0
13445	文字 列 区切り 分割 し 文字 列 リスト 変換 する	s.split(sep)
13446	オプション 色 ダーク シアン 設定 する	color = 'darkcyan'
13447	リスト リスト パステル 調 の 描い 色 黒 する	plt.plot(xdata, ydata, linestyle='pastel', color='k')
13448	句読点 文字 全て 使う	string.punctuation
13449	色 淡く する	sns.set(pallete='muted')
13450	折れ線 グラフ サイズ バツ マーカー 描画 する	plt.plot(データ列, データ列2, marker='x', markersize=n)
13451	青 緑色 折れ線 グラフ 描画 する	plt.plot(データ列, データ列2, color='turquoise')
13452	文字 列 終了 位置 前 部分 文字 列 存在 し ない	s.find(sub, 0, end) == -1
13453	最大 長 指定 し 双方向 キュー 作る	collections.deque(maxlen=n)
13454	整数 万 位 丸める	round(x, -4)
13455	双方向 キュー	collections.deque()
13456	オー キッド 色 線 グラフ 描画 する	plt.plot(データ列, データ列2, color='orchid')
13457	ふたつ 集合	aSet.intersection(aSet2)
13458	データ フレーム リスト 列 中 文字 列 ある 調べる	df[aList].isin([value])
13459	文字 列 中 正規 表現 限定 マッチ する 文字 列 探す	re.search(pattern, s, flags=re.ASCI)
13460	データ フレーム 列 値 以下 行 抽出 する	df[df[column] <= x]
13461	データ フレーム 複数 列 用い 大きい 順 破壊 的 ソート する	df.sort_values(by=column, ascending=False, inplace=True)
13462	線 グラフ 色 ラベンダー ブラッシュ 設定 する	plt.plot(データ列, データ列2, color='lavenderblush')
13463	データ フレーム カラム 千 位 丸め 整数 型 する	df[col].round(-3).astype(int)
13464	配列 リスト 散布 図 右 三 角 マーカー プロット する	plt.plot(xdata, ydata, marker='>')
13465	淡い 色 散布 図 重なり 見 やすく 描く	plt.plot(xdata, ydata, c='muted', alpha=0.5)
13466	データ フレーム 各 列 毎 集約 し カラム 最小 値 求める	df.groupby(column)[column2].min()
13467	整数 進 文字 列 見る	bin(n)[2:]
13468	データ フレーム 重複 し た 行 マスク する	df.duplicated()
13469	オプション ダーク カーキ グラフ 色 変更 する	color = 'darkkhaki'
13470	データ フレーム 各 列 毎 集約 し 列 合計 算出 する	df.groupby(column)[column2].sum()
13471	小数点 以下 桁 プリント する	print(':.3f'.format(x))
13472	複数 列 データ フレーム 昇順 ソート する	df.sort_values(by=column, ascending=True)
13473	ファイル オープン し バイナリ 書き込み ストリーム 使う	open(filepath, mode='wb')
13474	データ フレーム カラム 丸め 整数 型 する	df[col].round().astype(int)
13475	リスト 列 続け た 列	itertools.chain(iterable, iterable2)
13477	折れ線 グラフ 色 スカイ ブルー 変更 する	plt.plot(データ列, データ列2, color='skyblue')
13478	オプション ドジャーブルー 色 用いる	color = 'dodgerblue'
13479	赤い 右 三 角 マーカー 散布 図 プロット する	plt.plot(xdata, ydata, marker='>', c='r')
13480	タイムスタンプデータ 週間 前 戻す	aDatetime - datetime.timedelta(weeks=n)
13481	データ 列 リスト 破線 グラフ 描画 し その 色 パステル 調 の 設定 する	plt.plot(xdata, ydata, linestyle='dash', color='pastel')
13482	リスト 配列 散布 図 淡い 色 用い プロット する	plt.plot(xdata, ydata, c='muted')
13483	クリムゾン 色 折れ線 グラフ 描画 する	plt.plot(データ列, データ列2, color='crimson')
13484	グラフ 用途 画面 設定 する	sns.set(context='notebook')
13485	データ フレーム 値 未 入力 値	df.isna()
13486	折れ線 グラフ 色 パウダー ブルー 設定 する	plt.plot(データ列, データ列2, color='powderblue')
13487	数列 配列 散布 図 描い 丸 マーカー 色 カラー コード 指定 する	plt.plot(xdata, ydata, marker='o', c=rgb)
13488	リスト リスト 折れ線 グラフ カラー コード 描画 する	plt.plot(xdata, ydata, color=rgb)
13489	小数点 数 以下 最大 整数 求める	math.floor(x)
13490	組 番目 番目	aTuple[n:n2]
13491	カラー バー 設定 する	plt.colorbar()
13492	列 名前 一覧 見る	df.columns
13493	グラフ 実線 設定 する	plt.axhline(y=0, linestyle='solid')
13494	折れ線 グラフ 線 幅 三角 マーカー 描画 する	plt.plot(データ列, データ列2, marker='^', markeredgewidth=n)
13495	出力 ストリーム 全部 読み込む	f.read()
13496	黄色い ポイント マーカー 折れ線 グラフ 描画 する	plt.plot(データ列, データ列2, marker='.', markerfacecolor='y')
13497	次元 リスト フラット 化 する	sum(aList)
13498	リスト リスト 散布 図 描画 し 左 三 角 マーカー 色 カラー コード 設定 する	plt.plot(xdata, ydata, marker='<', c=rgb)
13499	リスト リスト 散布 図 描画 し マーカー ダイアモンド 設定 する	plt.plot(xdata, ydata, marker='D')
13500	データ フレーム 重複 残さ ず 削除 する	df.drop_duplicates(keep=False)
13501	折れ線 グラフ 色 ダーク バイオレット 設定 する	plt.plot(データ列, データ列2, color='darkviolet')
13502	データ 列 日付 型 する	pd.to_datetime(ds)
13503	ヒストグラム 描画 し その 色 シャルトリューズ 設定 する	plt.hist(データ列, color='chartreuse')
13504	散布 図 淡い 色 マーカー 使う	plt.plot(xdata, ydata, c='muted')
13505	日付 データ 分 分 加算 する	aDate + datetime.timedelta(minutes=n)
13506	棒グラフ 色 カラー コード 変更 する	plt.bar(ラベル列, データ列, color=rgb)
13507	二つ 文字 列 ケース 無視 し 同じ	s.casefold() == s2.casefold()
13508	柱状 グラフ データ フレーム 列 可視 化 する	plt.hist(df[column])
13509	データ フレーム リスト カラム 未 入力 値 後 行 値 補う	df[aList].fillna(method='bfill')
13510	データ フレーム 列 値 グループ 化 し 列挙 する	[(name, group) for name, group in df.groupby('A')]
13511	データ フレーム 各 列 列 組み合わせ 毎 グループ 化 し 個数 求める	df.groupby([column, column2], as_index=False).count()
13512	データ フレーム 中 列 と列 重複 ある 見る	df.duplicated(subset=[column, column2])
13513	オプション クリムゾン 色 使う	color = 'crimson'
13514	散布 図 赤い 左 三 角 マーカー 使う	plt.plot(xdata, ydata, marker='<', c='r')
13515	文字 列 右側 部分 文字 列 区切る	s.rsplit(sub)
13516	今日 タプル 変換 する	datetime.datetime.today().timetuple()
13517	線 グラフ 描画 し その 色 ミディアムブルー 設定 する	plt.plot(データ列, データ列2, color='mediumblue')
13518	配列 リスト 散布 図 明るい 色 描く	plt.plot(xdata, ydata, c='bright')
13519	オプション ディムグレー 使う	color = 'dimgrey'
13520	散布 図 バツ マーカー 描画 する	plt.plot(xdata, ydata, marker='x')
13521	集合 任意 要素 取り出す	aSet.pop()
13522	ヒストグラム 描画 し その 色 パールバイオレットレッド 設定 する	plt.hist(データ列, color='palevioletred')
13523	ポスター グラフ 目的 セット する	sns.set(context='poster')
13524	ファイル 読み込み モード 開く	open(filepath, mode='r')
13525	ヒストグラム 描画 し 色 タン する	plt.hist(データ列, color='tan')
13526	配列 数列 淡い 描い その 線 幅 設定 する	plt.plot(xdata, ydata, linestyle='muted', linewidth=n)
13527	散布 図 ポイント マーカー 描画 する	plt.plot(xdata, ydata, marker='.')
13528	文字 列 開始 位置 終了 位置 間 部分 文字 列 含ま れ ない 調べる	s.find(sub, start, end) == -1
13529	データ フレーム 行 目 選択 する	df.loc[n]
13530	ふたつ 集合 対称 差 集合 使う	aSet.symmetric_difference(aSet2)
13531	カラー コード 右 三 角 マーカー 散布 図 用いる	plt.plot(xdata, ydata, marker='>', c=rgb)
